ID;Statut;Date de creation;Date de modification;Commande;De;Sujet;Message;Date du message;Vendeur;Tags
1761;close;04/10/2020;20/10/2020;TUDKYQHQB;customer;Validation de la commande;"Bonjour
j'ai 2 devis en cours pour le club de tennis de St didier au mont d'or, pouvez vous me rappeler ?
Cdt
JB LABOUCHE 06 61 91 82 58";04/10/2020;Netsportique;Devis
1762;close;04/10/2020;05/10/2020;EHULGHRVO;customer;Autres;"Bonjour,
Nous allons équiper 2 courts supplémentaires; nous voudrions 2 cartes matrices en plus.
Comment vous formuler la demande ?
Cordialement";04/10/2020;LSC Maintenance;Demande d'informations produit
1763;close;04/10/2020;05/10/2020;KQOHGDWMC;customer;Customers Desk - À déposer dans la;À déposer dans la boîte aux lettres, merci!;04/10/2020;Wilson;Informations de livraison
1764;close;04/10/2020;05/10/2020;WFYVJNWJH;customer;Autres;Bonjour , cette commande de 40 unités concerne une  cartes adhèrent déjà existante . Merci de me indiquer comment vous transmettre la photo de la carte existante. Cordialement Thomas Cellie, secrétaire du TCM;04/10/2020;LSC Maintenance;Information sur la commande
1765;close;05/10/2020;05/10/2020;ZCLKKMCMS;seller;STOCK;"Bonjour, 

Nous vous validons le devis. Merci de prendre en compte si vous validez ce devis qu'il y a un délai environ 8 semaines.

Cordialement. Laurence - SODEX";05/10/2020;Sodex International;Information sur la commande
1766;close;05/10/2020;05/10/2020;MMRPDABAL;seller;Validation commande;"Bonjour,

Nous vous remercions pour votre commande. Celle-ci à bien été prise en compte par nos services.

La livraison est prévue pour le 12/10.

En vous souhaitant une agréable journée,";05/10/2020;CIDI Event;Information sur la commande
1767;close;05/10/2020;05/10/2020;UIVOODLTR;seller;Devis n°UIVOODLTR;"Bonjour, merci de procéder au paiement de ce devis validé, pour que nous puissions vous expédier les filets dans les meilleurs délais.
Sportivement,
L'équipe Netsportique";05/10/2020;Netsportique;Devis
1768;close;05/10/2020;05/10/2020;IEPJTLCIL;customer;Customers Desk - Bonjour. Je souhaite recevoir de;Bonjour. Je souhaite recevoir de nouvelles cartes avec matrice pas un complément de cartes commandées précédemment. Merci beaucoup ! Rémi;05/10/2020;LSC Maintenance;Information sur la commande
1768;close;05/10/2020;05/10/2020;IEPJTLCIL;seller;Customers Desk - Bonjour. Je souhaite recevoir de;"Bonjour,
Confirmation : 80 cartes perforées flèche jaune avec 3 nouvelles cartes mères.
Cdt
LSC MAINTENANCE";05/10/2020;LSC Maintenance;Information sur la commande
1769;close;05/10/2020;05/10/2020;QOFBUXIYO;customer;Customers Desk - Pour l'Adhésif offert;Pour l'Adhésif offert modèle Cliptec, mettre le texte Biarritz Olympique Tennis;05/10/2020;VW Sports;Ne concerne pas ce fournisseur
1770;close;05/10/2020;05/10/2020;QOFBUXIYO;customer;Customers Desk - Pour l'Adhésif offert;Pour l'Adhésif offert modèle Cliptec, mettre le texte Biarritz Olympique Tennis;05/10/2020;Huck Occitania;Ne concerne pas ce fournisseur
1771;close;05/10/2020;05/10/2020;QOFBUXIYO;customer;Customers Desk - Pour l'Adhésif offert;Pour l'Adhésif offert modèle Cliptec, mettre le texte Biarritz Olympique Tennis;05/10/2020;Netsportique;Ne concerne pas ce fournisseur
1772;close;05/10/2020;10/10/2020;QOFBUXIYO;customer;Customers Desk - Pour l'Adhésif offert;Pour l'Adhésif offert modèle Cliptec, mettre le texte Biarritz Olympique Tennis;05/10/2020;Tennis Scorer;Information sur la commande
1773;close;05/10/2020;05/10/2020;YQFQUPAZU;seller;suivi;ZP81K5C9;05/10/2020;Netsportique;Informations de livraison
1774;close;05/10/2020;20/10/2020;ITTNOQUEP;seller;Adresse livraison;"Bonjour,
Il semblerait que la commande de la paire de piquet de simple n'aie pas pu être livrée car un complément d'adresse est nécessaire. 
Merci de me transmettre des informations pour que nous puissions réexpédier le colis.
L'équipe Netsportique";05/10/2020;Netsportique;Informations de livraison
1775;close;05/10/2020;25/10/2020;AEYUHUJLG;operator;Demande de facture;Merci de mettre à disposition la facture pour cette commande.;05/10/2020;CMJN IMPRESSION;Facture
1776;close;05/10/2020;06/10/2020;UVQNODNVO;customer;Customers Desk - Pour porte poussant droit (sens;Pour porte poussant droit (sens n°2);05/10/2020;LSC Maintenance;
1777;close;05/10/2020;06/10/2020;AFVCYOVFB;customer;Colis non reçu;"Bonjour,
Nous n'avons pas été livré de la commande ""AFVCYOVFB"".
Merci de faire le nécessaire pour sa livraison
Cordialement
Frédéric Brosseau
TC Châtillon sur Thouet
0688396891";05/10/2020;CLICK FOR TENNIS;
1777;close;05/10/2020;06/10/2020;AFVCYOVFB;operator;Colis non reçu;"Bonjour,
Le statut de votre commande indique que celle-ci est en cours de livraison.
Merci pour votre patience.
Cordialement, 
L'équipe Proshop FFT";06/10/2020;CLICK FOR TENNIS;
1778;close;05/10/2020;06/10/2020;CQTLHAXWS;customer;Colis non reçu;Je n’ai rien reçu;05/10/2020;Casal Sport;
1779;close;05/10/2020;12/10/2020;DLGMITAAN;customer;Demande de facture;Merci de me faire parvenir une facture avec l'ensemble de la commande;05/10/2020;Manutan Collectivités;Facture
1780;close;06/10/2020;20/10/2020;HYCDKYNFG;customer;Customers Desk - LIVRAISON IMPERATIVE AVANT LE 17;"LIVRAISON IMPERATIVE AVANT LE 17 OCTOBRE 
MERCI";06/10/2020;F.F.T.;Informations de livraison
1781;close;06/10/2020;06/10/2020;NYCIIGTHS;customer;Customers Desk - FERME LE MERCREDI;FERME LE MERCREDI;06/10/2020;F.F.T.;
1782;close;06/10/2020;20/10/2020;RQESJTYLW;customer;Customers Desk - COMITE OUVERT DE;COMITE OUVERT DE 9H30-13H-14H-18H30 LUNDI MARDI JEUDI VENDREDI / MERCREDI DE 9H30-12H30;06/10/2020;F.F.T.;Informations de livraison
1783;close;06/10/2020;20/10/2020;BBZDORPCG;seller;Votre Commande n°BBZDORPCG;"Bonjour Monsieur, 

Nous avons bien reçu votre commande et nous vous en remercions, cependant nous sommes actuellement en rupture sur cette référence. 

Nous devrions être réapprovisionner courant semaine prochaine. 
Nous ferons en sorte d'assurer une livraison le plus rapidement possible. 
Toutes nos excuses pour ce désagrément. 
 Bien cordialement, 

L'Equipe Huck # Occitania";06/10/2020;Huck Occitania;Information sur la commande
1784;close;06/10/2020;12/10/2020;AHYPAJNBB;customer;Demande de facture;J'ai reçu deux factures concernant la commande des filets ?;06/10/2020;Netsportique;Facture
1784;close;06/10/2020;12/10/2020;AHYPAJNBB;seller;Demande de facture;"Bonjour,

Vous trouverez en pièce jointe la facture demandée.

L'équipe Netsportique";07/10/2020;Netsportique;Facture
1785;close;06/10/2020;07/10/2020;WGNTYANCS;customer;Demande de facture;"Bonjour,
je n'ai toujours pas reçu la facture correspondante à cette commande depuis le 22 juillet...
Je vous remercie de faire le nécessaire auprès de votre fournisseur, ou me faire parvenir une facture de vos propres services.
Vous remerciant à nouveau et dans l'attente de votre retour,
Cordialement,
Laura EYRAUD";06/10/2020;VW Sports;Facture
1785;close;06/10/2020;07/10/2020;WGNTYANCS;seller;Demande de facture;"Bonjour,

Veuillez nous excuser pour le retard, nous vous prions de trouver ci-joint la facture correspondante.

Bien à vous,

Bonne journée,

Nancy";07/10/2020;VW Sports;Facture
1786;close;06/10/2020;25/10/2020;UXXFDENIL;customer;Customers Desk - Je souhaitais, comme la fois;Je souhaitais, comme la fois précédente, acheter un piquet de séparation permettant ainsi de réduire les frais de livraison. Stock indisponible. Si vous pouviez faire un geste sur le montant à régler ce serait apprécié.;06/10/2020;Huck Occitania;Information sur la commande
1786;close;06/10/2020;25/10/2020;UXXFDENIL;seller;Customers Desk - Je souhaitais, comme la fois;"Bonjour Monsieur, 
Nous avons bien reçu votre commande et nous vous en remercions. 
Effectivement, nous sommes actuellement en rupture de piquet de séparation, ce qui explique l'indisponibilité de l'article. 
Toutefois, nous rajoutons à votre commande, le piquet de séparation souhaité, celui-ci sera offert à titre commercial.
Bien cordialement, 
L'Equipe Huck # Occitania";06/10/2020;Huck Occitania;Information sur la commande
1787;close;06/10/2020;20/10/2020;KBSYRCGOY;customer;Customers Desk - Merci de me contacter avant pour;Merci de me contacter avant pour bien m'assurer qu'une personne puisse réceptionner le colis;06/10/2020;2CI;Informations de livraison
1788;close;06/10/2020;13/10/2020;RYBJJVJPZ;seller;Disponibilité produits;"Bonjour, 

Nous sommes navrés mais les produits sont en rupture fournisseurs. Le stock n'ayant pas été mis à jour sur le proshop nous ne pourront malheureusement pas honorer votre commande.";06/10/2020;EXTREME TENNIS;Information sur la commande,Annulation de commande (vendeur)
1789;close;06/10/2020;19/10/2020;VDLUGKQZH;customer;Devis PANNEAU N° DE COURT CHIFFRE TENNIS 0148 -;"Bonsoir, William Callay, secrétaire du Tennis Club Oulchy-le-Château (02)
Je viens de valider le devis et je voulais m'assurer qu'il y aurait bien un panneau court 1 et 1 panneau court 2...
Merci 
William Callay, 06 27 49 89 37
tenniscluboulchy@orange.fr";06/10/2020;CMJN IMPRESSION;Information sur la commande
1790;close;06/10/2020;20/10/2020;RPITIHSWB;customer;Demande de facture;"Adresse de facturation: Tennis club d’Alençon 
79 rue de l’Isle 61000 Alençon 
02.33.26.20.15";06/10/2020;EXTREME TENNIS;Facture
1791;close;07/10/2020;07/10/2020;UEMHAFXMI;seller;Devis n°UEMHAFXMI;"Bonjour, merci de procéder au paiement de ce devis validé, pour que nous puissions vous expédier les filets dans les meilleurs délais.
Sportivement,
L'équipe Netsportique";07/10/2020;Netsportique;Devis
1792;close;07/10/2020;09/10/2020;AAFDOQJAZ;customer;Customers Desk - Le secrétariat du Club est;"Le secrétariat du Club est ouvert du mardi au samedi de 9h00 à 12h00
Merci de bien vouloir prendre en compte les horaires pour la livraison 
Crdlt";07/10/2020;CLICK FOR TENNIS;
1793;close;07/10/2020;10/10/2020;AAFDOQJAZ;customer;Customers Desk - Le secrétariat du Club est;"Le secrétariat du Club est ouvert du mardi au samedi de 9h00 à 12h00
Merci de bien vouloir prendre en compte les horaires pour la livraison 
Crdlt";07/10/2020;Tennis Scorer;Informations de livraison
1793;close;07/10/2020;10/10/2020;AAFDOQJAZ;seller;Customers Desk - Le secrétariat du Club est;"Bonjour, 

je suis toujours en attente du fichier de votre logo .

Merci de me l'envoyer à : contact@tennis-scorer.com

F Donney
TENNIS SCORER";10/10/2020;Tennis Scorer;Informations de livraison
1794;close;07/10/2020;12/10/2020;AAFDOQJAZ;customer;Customers Desk - Le secrétariat du Club est;"Le secrétariat du Club est ouvert du mardi au samedi de 9h00 à 12h00
Merci de bien vouloir prendre en compte les horaires pour la livraison 
Crdlt";07/10/2020;Innoquipe;Informations de livraison
1795;close;07/10/2020;07/10/2020;VOEBLWCFI;customer;Demande de facture;"Bonjour,

Votre réponse indique que la facture est en pièce jointe, mais je ne la vois pas sur le site Proshop et n'ai rien reçu par e-mail.

Cordialement,
Yann";07/10/2020;Netsportique;Facture
1795;close;07/10/2020;07/10/2020;VOEBLWCFI;operator;Demande de facture;"Bonjour, 
La facture est à nouveau en PJ de cette réponse puis dans l'historique de votre commande , colonne Détails.
Bien à vous,
L'équipe Proshop FFT";07/10/2020;Netsportique;Facture
1796;close;07/10/2020;03/11/2020;RHDWQRYYW;customer;Demande de facture;merci de faire parvenir la facture;07/10/2020;EXTREME TENNIS;Facture
1797;close;07/10/2020;09/10/2020;RHDWQRYYW;customer;Demande de facture;merci d'envoyer la facture;07/10/2020;CLICK FOR TENNIS;Facture
1798;close;07/10/2020;09/10/2020;RHDWQRYYW;customer;Demande de facture;merci d'envoyer la facture;07/10/2020;CLICK FOR TENNIS;Facture
1799;close;07/10/2020;07/10/2020;XFSREIBOC;customer;Colis non reçu;Bonjour, Je n'ai toujours pas reçu cette commande. Cordialement;07/10/2020;Cress Sport;Colis non reçu
1799;close;07/10/2020;07/10/2020;XFSREIBOC;seller;Colis non reçu;"Bonjour,

Effectivement nous n'avions pas eu confirmation de celle-ci. Elle quitte nos locaux demain. Cordialement.";07/10/2020;Cress Sport;Colis non reçu
1800;close;07/10/2020;12/10/2020;IPSKQYAVM;customer;Annuler ma commande;"Bonjour,
On en est le remboursement effectué le 30/09 ? Je vous rappelle que nous sommes le 7/10/2020, et j'ai déjà demandé le remboursement vu que vos stock n'était pas à jour après mon achat. 
Merci de faire le nécessaire rapidement.";07/10/2020;EXTREME TENNIS;Annulation de commande (client)
1800;close;07/10/2020;12/10/2020;IPSKQYAVM;seller;Annuler ma commande;"Bonjour Monsieur,
Votre commande a été remboursé le 8 octobre.
Vous devriez recevoir le remboursement sous peu.
Cordialement.
L'équipe Extreme Tennis.";11/10/2020;EXTREME TENNIS;Annulation de commande (client)
1801;close;07/10/2020;12/10/2020;CUDCBAEPC;customer;Demande de facture;"Bonjour,
Pourriez-vous me fournir la facture sur les bancs commandés svp.
Merci d'avance
Jean-François Bachelot
06.98.80.11.77";07/10/2020;Manutan Collectivités;Facture
1801;close;07/10/2020;12/10/2020;CUDCBAEPC;seller;Demande de facture;"Bonjour,
Ci-joint votre facture .";09/10/2020;Manutan Collectivités;Facture
1802;close;07/10/2020;13/10/2020;AMDWSQRFK;customer;Demande de facture;"Bonjour, merci de me fournir la facture de 523,32€ttc
cordialement,
TCM.";07/10/2020;Netsportique;Facture
1802;close;07/10/2020;13/10/2020;AMDWSQRFK;seller;Demande de facture;"Bonjour,
Vous trouverez en pièce jointe la facture demandée.
L'équipe Netsportique";08/10/2020;Netsportique;Facture
1803;close;08/10/2020;12/10/2020;FWBHVYUYG;customer;Customers Desk - Bonjour, je voudrais un devis;"Bonjour, je voudrais un devis pour avoir la bâche en bleu svp.
cdlt";08/10/2020;VW Sports;Demande de devis
1803;close;08/10/2020;12/10/2020;FWBHVYUYG;seller;Customers Desk - Bonjour, je voudrais un devis;"Bonjour,

Merci pour votre demande.
On vous fait cela la semaine prochaine, l'usine est fermée à cette heure ci.

Bonne réception,

L'équipe VW SPORTS";09/10/2020;VW Sports;Demande de devis
1804;close;08/10/2020;08/10/2020;RSEMMHKDB;customer;filet retro;"Bonjour,
J'ai validé le devis et je souhaiterais passer ma commande.
Merci de m'indiquer la marche à suivre, car je n'arrive pas à accéder au paiement
Cordialement
Ch. DEMAY";08/10/2020;Sodex International;
1805;close;08/10/2020;08/10/2020;RSEMMHKDB;customer;filet retro;c'set bon! j'ai trouvé comment faire!!;08/10/2020;Sodex International;
1806;close;08/10/2020;20/10/2020;AMOTUXDUG;customer;"Customers Desk - Bonjour,
je suis interessee par";"Bonjour,
je suis interessee par ce produit pour les courts de mon club, maintenant nous avons la porte d acces sur la largeur ou l on veut les mettre. Donc nous aurions besoin d un morceau de 4.9m et d un autre de 12.2m. Et cela pour 2 courts soit 2 morceaux de chaque longueur.
Merci d etablir un devis avec ces coupes";08/10/2020;2CI;Demande de devis
1807;close;08/10/2020;12/10/2020;KCGMKKCKY;operator;Produit en rupture de stock;"Cher client,

Malheureusement, le vendeur Wilson n'est pas en mesure d'expédier la référence car le dernier exemplaire du modèle a été vendu.

Nous sommes désolés pour votre désagrément. Vous recevrez le remboursement sous 3 à 5 jours sur le compte bancaire lié à votre carte bancaire utilisée lors du paiement.

Nous restons à votre disposition si besoin.

Cordialement,
Les équipes Proshop FFT";08/10/2020;Wilson;Annulation de commande (vendeur)
1808;close;08/10/2020;09/10/2020;LLNDTTTCO;customer;Autres;"Bonjour,

quand j'ai terminé ma commande le 03/10/2020 à la fin du paiement par CB, était indiqué l'envoi d'un mail sur ma boite mail antoninmarc@gmail.com de confirmation de la commande. Je n'ai pas reçu ce mail (j'ai même regarder dans les spams). Ma commande a t-elle été bien prise ?
Cordialement";08/10/2020;Sodex International;
1808;close;08/10/2020;09/10/2020;LLNDTTTCO;seller;Autres;"Bonjour, 

Nous avons reçu votre commande, elle est en cours de préparation.

Cordialement. Laurence - SODEX";09/10/2020;Sodex International;
1809;close;08/10/2020;08/10/2020;NZTTLEPSU;customer;Customers Desk - Bien vouloir me livrer le 14;Bien vouloir me livrer le 14 octobre dernier délais. Absent à partir du 15 octobre.;08/10/2020;Tennis Scorer;
1809;close;08/10/2020;08/10/2020;NZTTLEPSU;seller;Customers Desk - Bien vouloir me livrer le 14;"Bonjour

Ok c'est noté .

Cordialement, 

François Donney
TENNIS SCORER";08/10/2020;Tennis Scorer;
1810;close;08/10/2020;22/10/2020;KZUVSXABC;customer;Autres;"0148
1 / 2 / 3 / 4 / 5";08/10/2020;CMJN IMPRESSION;Information sur la commande
1811;close;08/10/2020;12/10/2020;KZUVSXABC;customer;Autres;modèles déjà existant;08/10/2020;LSC Maintenance;Information sur la commande
1812;close;08/10/2020;08/10/2020;SJFHJVESW;seller;Facture;"Bonjour,

Votre facture est désormais disponible dans votre compte client,

A bientôt sur le Proshop FFT

--
L’équipe Click For Tennis";08/10/2020;CLICK FOR TENNIS;
1813;close;08/10/2020;08/10/2020;NAEFSJBXD;seller;Facture;"Bonjour,

Votre facture est désormais disponible dans votre compte client,

A bientôt sur le Proshop FFT

--
L’équipe Click For Tennis";08/10/2020;CLICK FOR TENNIS;
1814;close;08/10/2020;08/10/2020;EOESHMRWC;seller;Facture;"Bonjour,

Votre facture est désormais disponible dans votre compte client,

A bientôt sur le Proshop FFT

--
L’équipe Click For Tennis";08/10/2020;CLICK FOR TENNIS;
1815;close;08/10/2020;08/10/2020;ZDSBOGSRA;seller;Facture;"Bonjour,

Votre facture est désormais disponible dans votre compte client,

A bientôt sur le Proshop FFT

--
L’équipe Click For Tennis";08/10/2020;CLICK FOR TENNIS;
1816;close;08/10/2020;21/10/2020;TQSOTOPIO;customer;Demande de facture;"bonjour,
Pouvez vous m'envoyer la facture correspondante .
Cordialement,";08/10/2020;Netsportique;Facture
1817;close;08/10/2020;08/10/2020;NTHQKWXZC;seller;Facture;"Bonjour,

Votre facture est désormais disponible dans votre compte client,

A bientôt sur le Proshop FFT

--
L’équipe Click For Tennis";08/10/2020;CLICK FOR TENNIS;
1818;close;08/10/2020;08/10/2020;JPGGDFYNR;seller;Facture;"Bonjour,

Votre facture est désormais disponible dans votre compte client,

A bientôt sur le Proshop FFT

--
L’équipe Click For Tennis";08/10/2020;CLICK FOR TENNIS;
1819;close;08/10/2020;08/10/2020;XYWFZWLNE;seller;Facture;"Bonjour,

Votre facture est désormais disponible dans votre compte client,

A bientôt sur le Proshop FFT

--
L’équipe Click For Tennis";08/10/2020;CLICK FOR TENNIS;
1820;close;08/10/2020;08/10/2020;JVRQVINHB;seller;Facture;"Bonjour,

Votre facture est désormais disponible dans votre compte client,

A bientôt sur le Proshop FFT

--
L’équipe Click For Tennis";08/10/2020;CLICK FOR TENNIS;
1821;close;08/10/2020;08/10/2020;QFWCQNQNV;seller;Facture;"Bonjour,

Votre facture est désormais disponible dans votre compte client,

A bientôt sur le Proshop FFT

--
L’équipe Click For Tennis";08/10/2020;CLICK FOR TENNIS;
1822;close;08/10/2020;08/10/2020;GPTTUGHTE;seller;Facture;"Bonjour,

Votre facture est désormais disponible dans votre compte client,

A bientôt sur le Proshop FFT

--
L’équipe Click For Tennis";08/10/2020;CLICK FOR TENNIS;
1823;close;08/10/2020;08/10/2020;WGBJDPRLX;seller;Facture;"Bonjour,

Votre facture est désormais disponible dans votre compte client,

A bientôt sur le Proshop FFT

--
L’équipe Click For Tennis";08/10/2020;CLICK FOR TENNIS;
1824;close;08/10/2020;08/10/2020;YIANQFMJD;seller;Facture;"Bonjour,

Votre facture est désormais disponible dans votre compte client,

A bientôt sur le Proshop FFT

--
L’équipe Click For Tennis";08/10/2020;CLICK FOR TENNIS;
1825;close;08/10/2020;08/10/2020;JVZEXIDME;seller;Facture;"Bonjour,

Votre facture est désormais disponible dans votre compte client,

A bientôt sur le Proshop FFT

--
L’équipe Click For Tennis";08/10/2020;CLICK FOR TENNIS;
1826;close;08/10/2020;08/10/2020;FYLGYDWED;seller;Facture;"Bonjour,

Votre facture est désormais disponible dans votre compte client,

A bientôt sur le Proshop FFT

--
L’équipe Click For Tennis";08/10/2020;CLICK FOR TENNIS;
1827;close;08/10/2020;08/10/2020;CTQASVCDN;seller;Facture;"Bonjour,

Votre facture est désormais disponible dans votre compte client,

A bientôt sur le Proshop FFT

--
L’équipe Click For Tennis";08/10/2020;CLICK FOR TENNIS;
1828;close;08/10/2020;08/10/2020;HYKEYPBNF;seller;Facture;"Bonjour,

Votre facture est désormais disponible dans votre compte client,

A bientôt sur le Proshop FFT

--
L’équipe Click For Tennis";08/10/2020;CLICK FOR TENNIS;
1829;close;08/10/2020;08/10/2020;PEGORUPWI;seller;Facture;"Bonjour,

Votre facture est désormais disponible dans votre compte client,

A bientôt sur le Proshop FFT

--
L’équipe Click For Tennis";08/10/2020;CLICK FOR TENNIS;
1830;close;08/10/2020;08/10/2020;HBHOJGNHE;seller;Facture;"Bonjour,

Votre facture est désormais disponible dans votre compte client,

A bientôt sur le Proshop FFT

--
L’équipe Click For Tennis";08/10/2020;CLICK FOR TENNIS;
1831;close;08/10/2020;08/10/2020;UMMDQQFGF;seller;Facture;"Bonjour,

Votre facture est désormais disponible dans votre compte client,

A bientôt sur le Proshop FFT

--
L’équipe Click For Tennis";08/10/2020;CLICK FOR TENNIS;
1832;close;08/10/2020;08/10/2020;MTTHFMIAS;seller;Facture;"Bonjour,

Votre facture est désormais disponible dans votre compte client,

A bientôt sur le Proshop FFT

--
L’équipe Click For Tennis";08/10/2020;CLICK FOR TENNIS;
1833;close;08/10/2020;08/10/2020;SGRWAJMLX;seller;Facture;"Bonjour,

Votre facture est désormais disponible dans votre compte client,

A bientôt sur le Proshop FFT

--
L’équipe Click For Tennis";08/10/2020;CLICK FOR TENNIS;
1834;close;08/10/2020;08/10/2020;NMESIYHFP;seller;Facture;"Bonjour,

Votre facture est désormais disponible dans votre compte client,

A bientôt sur le Proshop FFT

--
L’équipe Click For Tennis";08/10/2020;CLICK FOR TENNIS;
1835;close;08/10/2020;08/10/2020;GQDAQWUMS;seller;Facture;"Bonjour,

Votre facture est désormais disponible dans votre compte client,

A bientôt sur le Proshop FFT

--
L’équipe Click For Tennis";08/10/2020;CLICK FOR TENNIS;
1836;close;08/10/2020;08/10/2020;PQODHLIHK;seller;Facture;"Bonjour,

Votre facture est désormais disponible dans votre compte client,

A bientôt sur le Proshop FFT

--
L’équipe Click For Tennis";08/10/2020;CLICK FOR TENNIS;
1837;close;08/10/2020;08/10/2020;EGKGQEJVA;seller;Facture;"Bonjour,

Votre facture est désormais disponible dans votre compte client,

A bientôt sur le Proshop FFT

--
L’équipe Click For Tennis";08/10/2020;CLICK FOR TENNIS;
1838;close;08/10/2020;08/10/2020;WHNCOCLKG;seller;Facture;"Bonjour,

Votre facture est désormais disponible dans votre compte client,

A bientôt sur le Proshop FFT

--
L’équipe Click For Tennis";08/10/2020;CLICK FOR TENNIS;
1839;close;08/10/2020;08/10/2020;PZNFMNYYM;seller;Facture;"Bonjour,

Votre facture est désormais disponible dans votre compte client,

A bientôt sur le Proshop FFT

--
L’équipe Click For Tennis";08/10/2020;CLICK FOR TENNIS;
1840;close;08/10/2020;08/10/2020;ULQDYJMIM;seller;Facture;"Bonjour,

Votre facture est désormais disponible dans votre compte client,

A bientôt sur le Proshop FFT

--
L’équipe Click For Tennis";08/10/2020;CLICK FOR TENNIS;
1841;close;08/10/2020;08/10/2020;GEWAZWNQE;seller;Facture;"Bonjour,

Votre facture est désormais disponible dans votre compte client,

A bientôt sur le Proshop FFT

--
L’équipe Click For Tennis";08/10/2020;CLICK FOR TENNIS;
1842;close;08/10/2020;08/10/2020;LDHLJWZBC;seller;Facture;"Bonjour,

Votre facture est désormais disponible dans votre compte client,

A bientôt sur le Proshop FFT

--
L’équipe Click For Tennis";08/10/2020;CLICK FOR TENNIS;
1843;close;08/10/2020;08/10/2020;IRCUODDRT;seller;Facture;"Bonjour,

Votre facture est désormais disponible dans votre compte client,

A bientôt sur le Proshop FFT

--
L’équipe Click For Tennis";08/10/2020;CLICK FOR TENNIS;
1844;close;08/10/2020;08/10/2020;JFSGKNSUR;seller;Facture;"Bonjour,

Votre facture est désormais disponible dans votre compte client,

A bientôt sur le Proshop FFT

--
L’équipe Click For Tennis";08/10/2020;CLICK FOR TENNIS;
1845;close;08/10/2020;08/10/2020;EXNKWFOAZ;seller;Facture;"Bonjour,

Votre facture est désormais disponible dans votre compte client,

A bientôt sur le Proshop FFT

--
L’équipe Click For Tennis";08/10/2020;CLICK FOR TENNIS;
1846;close;08/10/2020;08/10/2020;VXMKLXGWX;seller;Facture;"Bonjour,

Votre facture est désormais disponible dans votre compte client,

A bientôt sur le Proshop FFT

--
L’équipe Click For Tennis";08/10/2020;CLICK FOR TENNIS;
1847;close;08/10/2020;08/10/2020;QRQGDXQYM;seller;Facture;"Bonjour,

Votre facture est désormais disponible dans votre compte client,

A bientôt sur le Proshop FFT

--
L’équipe Click For Tennis";08/10/2020;CLICK FOR TENNIS;
1848;close;08/10/2020;08/10/2020;ABYLSVYAR;seller;Facture;"Bonjour,

Votre facture est désormais disponible dans votre compte client,

A bientôt sur le Proshop FFT

--
L’équipe Click For Tennis";08/10/2020;CLICK FOR TENNIS;
1849;close;08/10/2020;08/10/2020;SSEAXMIYW;seller;Facture;"Bonjour,

Votre facture est désormais disponible dans votre compte client,

A bientôt sur le Proshop FFT

--
L’équipe Click For Tennis";08/10/2020;CLICK FOR TENNIS;
1850;close;08/10/2020;08/10/2020;GIXYYYHFC;seller;Facture;"Bonjour,

Votre facture est désormais disponible dans votre compte client,

A bientôt sur le Proshop FFT

--
L’équipe Click For Tennis";08/10/2020;CLICK FOR TENNIS;
1851;close;08/10/2020;08/10/2020;UFRFZXLVZ;seller;Facture;"Bonjour,

Votre facture est désormais disponible dans votre compte client,

A bientôt sur le Proshop FFT

--
L’équipe Click For Tennis";08/10/2020;CLICK FOR TENNIS;
1852;close;08/10/2020;08/10/2020;ZDUKKLPZL;seller;Facture;"Bonjour,

Votre facture est désormais disponible dans votre compte client,

A bientôt sur le Proshop FFT

--
L’équipe Click For Tennis";08/10/2020;CLICK FOR TENNIS;
1853;close;08/10/2020;08/10/2020;PPSMSBIWA;seller;Facture;"Bonjour,

Votre facture est désormais disponible dans votre compte client,

A bientôt sur le Proshop FFT

--
L’équipe Click For Tennis";08/10/2020;CLICK FOR TENNIS;
1854;close;08/10/2020;08/10/2020;AXRGVZBLK;seller;Facture;"Bonjour,

Votre facture est désormais disponible dans votre compte client,

A bientôt sur le Proshop FFT

--
L’équipe Click For Tennis";08/10/2020;CLICK FOR TENNIS;
1855;close;08/10/2020;08/10/2020;SAIORATKY;seller;Facture;"Bonjour,

Votre facture est désormais disponible dans votre compte client,

A bientôt sur le Proshop FFT

--
L’équipe Click For Tennis";08/10/2020;CLICK FOR TENNIS;
1856;close;08/10/2020;08/10/2020;ALAKGNVNF;seller;Facture;"Bonjour,

Votre facture est désormais disponible dans votre compte client,

A bientôt sur le Proshop FFT

--
L’équipe Click For Tennis";08/10/2020;CLICK FOR TENNIS;
1857;close;08/10/2020;08/10/2020;GWMDYMUMZ;seller;Facture;"Bonjour,

Votre facture est désormais disponible dans votre compte client,

A bientôt sur le Proshop FFT

--
L’équipe Click For Tennis";08/10/2020;CLICK FOR TENNIS;
1858;close;08/10/2020;08/10/2020;QIQBCIAAR;seller;Facture;"Bonjour,

Votre facture est désormais disponible dans votre compte client,

A bientôt sur le Proshop FFT

--
L’équipe Click For Tennis";08/10/2020;CLICK FOR TENNIS;
1859;close;08/10/2020;08/10/2020;OTUZSOBNR;seller;Facture;"Bonjour,

Votre facture est désormais disponible dans votre compte client,

A bientôt sur le Proshop FFT

--
L’équipe Click For Tennis";08/10/2020;CLICK FOR TENNIS;
